STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,hazard,Hazard class,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),waste,Waste categories,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,EU27_2020,European Union - 27 countries (from 2020),2016,,5074,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,EU27_2020,European Union - 27 countries (from 2020),2018,,5235,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,EU27_2020,European Union - 27 countries (from 2020),2020,,4817,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,EU27_2020,European Union - 27 countries (from 2020),2022,,4991,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FI,Finland,2004,,13333,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FI,Finland,2006,,13711,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FI,Finland,2008,,15394,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FI,Finland,2010,,19454,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FI,Finland,2012,,16961,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FI,Finland,2014,,17572,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FI,Finland,2016,,22359,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FI,Finland,2018,,23253,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FI,Finland,2020,,20993,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FI,Finland,2022,,19950,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FR,France,2004,,4743,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FR,France,2006,,4923,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FR,France,2008,,5376,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FR,France,2010,,5478,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FR,France,2012,,5264,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FR,France,2014,,4893,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FR,France,2016,,4836,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FR,France,2018,,5112,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FR,France,2020,,4577,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,FR,France,2022,,5076,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HR,Croatia,2004,,1673,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HR,Croatia,2006,,1258,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HR,Croatia,2008,,968,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HR,Croatia,2010,,735,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HR,Croatia,2012,,846,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HR,Croatia,2014,,879,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HR,Croatia,2016,,1286,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HR,Croatia,2018,,1355,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HR,Croatia,2020,,1483,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HR,Croatia,2022,,1838,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HU,Hungary,2004,,2440,,e,estimated,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HU,Hungary,2006,,2213,,e,estimated,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HU,Hungary,2008,,1688,,e,estimated,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HU,Hungary,2010,,1674,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HU,Hungary,2012,,1644,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HU,Hungary,2014,,1688,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HU,Hungary,2016,,1624,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HU,Hungary,2018,,1879,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HU,Hungary,2020,,1759,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,HU,Hungary,2022,,2838,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IE,Ireland,2004,,6019,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IE,Ireland,2006,,6926,,e,estimated,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IE,Ireland,2008,,5288,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IE,Ireland,2010,,4344,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IE,Ireland,2012,,2764,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IE,Ireland,2014,,3256,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IE,Ireland,2016,,3207,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IE,Ireland,2018,,2874,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IE,Ireland,2020,,3248,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IE,Ireland,2022,,2971,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IS,Iceland,2004,,1717,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IS,Iceland,2008,,2434,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IS,Iceland,2010,,1607,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IS,Iceland,2012,,1651,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IS,Iceland,2014,,2490,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IS,Iceland,2016,,3182,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IS,Iceland,2018,,3667,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IS,Iceland,2020,,2895,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IT,Italy,2004,,2424,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IT,Italy,2006,,2666,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IT,Italy,2008,,3047,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IT,Italy,2010,,2676,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IT,Italy,2012,,2594,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IT,Italy,2014,,2597,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IT,Italy,2016,,2702,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IT,Italy,2018,,2855,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IT,Italy,2020,,2942,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,IT,Italy,2022,,3212,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LI,Liechtenstein,2008,,10806,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LI,Liechtenstein,2010,,8666,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LI,Liechtenstein,2012,,12727,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LI,Liechtenstein,2014,,15278,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LI,Liechtenstein,2016,,13325,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LI,Liechtenstein,2018,,11448,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LI,Liechtenstein,2020,,13951,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LI,Liechtenstein,2022,,11088,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LT,Lithuania,2004,,2076,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LT,Lithuania,2006,,1945,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LT,Lithuania,2008,,1980,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LT,Lithuania,2010,,1801,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LT,Lithuania,2012,,1901,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LT,Lithuania,2014,,2114,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LT,Lithuania,2016,,2327,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LT,Lithuania,2018,,2527,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LT,Lithuania,2020,,2396,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LT,Lithuania,2022,,2003,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LU,Luxembourg,2004,,18153,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LU,Luxembourg,2006,,17728,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LU,Luxembourg,2008,,19630,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LU,Luxembourg,2010,,20597,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LU,Luxembourg,2012,,15816,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LU,Luxembourg,2014,,12713,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LU,Luxembourg,2016,,17217,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LU,Luxembourg,2018,,14828,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LU,Luxembourg,2020,,14618,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LU,Luxembourg,2022,,15169,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LV,Latvia,2004,,556,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LV,Latvia,2006,,838,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LV,Latvia,2008,,687,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LV,Latvia,2010,,714,,,,,
dataflow,ESTAT:CEI_PC034(1.0),Waste generation per capita,A,Annual,KG_HAB,Kilograms per capita,HAZ_NHAZ,Hazardous and non-hazardous - total,TOTAL_HH,All NACE activities plus households,TOTAL,Total waste,LV,Latvia,2012,,1135,,,,,
