STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",PT,Portugal,2018,,73,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",PT,Portugal,2020,,78,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",PT,Portugal,2022,,72,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",RO,Romania,2004,,379,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",RO,Romania,2006,,406,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",RO,Romania,2008,,333,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",RO,Romania,2010,,184,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",RO,Romania,2012,,171,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",RO,Romania,2014,,147,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",RO,Romania,2016,,141,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",RO,Romania,2018,,125,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",RO,Romania,2020,,109,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",RO,Romania,2022,,110,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",RS,Serbia,2010,,214,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",RS,Serbia,2012,,205,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",RS,Serbia,2014,,228,,b,break in time series,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",RS,Serbia,2016,,289,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",RS,Serbia,2018,,330,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",RS,Serbia,2020,,325,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",RS,Serbia,2022,,272,,p,provisional,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SE,Sweden,2004,,72,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SE,Sweden,2006,,68,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SE,Sweden,2008,,64,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SE,Sweden,2010,,50,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SE,Sweden,2012,,48,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SE,Sweden,2014,,47,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SE,Sweden,2016,,50,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SE,Sweden,2018,,50,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SE,Sweden,2020,,,,,,C,confidential
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SE,Sweden,2022,,48,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SI,Slovenia,2004,,135,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SI,Slovenia,2006,,114,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SI,Slovenia,2008,,88,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SI,Slovenia,2010,,106,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SI,Slovenia,2012,,99,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SI,Slovenia,2014,,92,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SI,Slovenia,2016,,79,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SI,Slovenia,2018,,74,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SI,Slovenia,2020,,69,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SI,Slovenia,2022,,57,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SK,Slovakia,2004,,137,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SK,Slovakia,2006,,166,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SK,Slovakia,2008,,130,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SK,Slovakia,2010,,97,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SK,Slovakia,2012,,94,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SK,Slovakia,2014,,85,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SK,Slovakia,2016,,100,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SK,Slovakia,2018,,101,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SK,Slovakia,2020,,91,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",SK,Slovakia,2022,,95,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",TR,Türkiye,2004,,116,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",TR,Türkiye,2006,,86,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",TR,Türkiye,2008,,104,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",TR,Türkiye,2010,,95,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",TR,Türkiye,2012,,85,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",TR,Türkiye,2014,,84,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",TR,Türkiye,2016,,77,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",TR,Türkiye,2018,,83,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",TR,Türkiye,2020,,80,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",TR,Türkiye,2022,,71,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",UK,United Kingdom,2004,,91,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",UK,United Kingdom,2006,,81,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",UK,United Kingdom,2008,,75,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",UK,United Kingdom,2010,,56,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",UK,United Kingdom,2012,,56,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",UK,United Kingdom,2014,,55,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",UK,United Kingdom,2016,,55,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",UK,United Kingdom,2018,,58,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",XK,Kosovo*,2012,,219,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",XK,Kosovo*,2014,,173,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",XK,Kosovo*,2016,,468,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",XK,Kosovo*,2018,,455,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",XK,Kosovo*,2020,,444,,,,,
dataflow,ESTAT:CEI_PC032(1.0),Generation of waste excluding major mineral wastes per GDP unit,A,Annual,KG_TEUR_CLV10,"Kilograms per thousand euro, chain linked volumes (2010)",XK,Kosovo*,2022,,488,,,,,
